sampleID	SRR10070130	SRR10070131	SRR10070134	SRR10070135	SRR10070136	SRR10070137	SRR10070148	SRR10070149	SRR10070150	SRR10070151	SRR10070152	SRR10070153	SRR10102389	SRR10102390	SRR10102391	SRR10102392	SRR10102393	SRR10102394
 Treatment	RiverWater	RiverWater	RiverWater	RiverWater	RiverWater	RiverWater	Sediment	Sediment	Sediment	Sediment	Sediment	Sediment	Soil	Soil	Soil	Soil	Soil	Soil# Constructed from biom file
#OTU ID	SRR10070130	SRR10070131	SRR10070134	SRR10070135	SRR10070136	SRR10070137	SRR10070148	SRR10070149	SRR10070150	SRR10070151	SRR10070152	SRR10070153	SRR10102389	SRR10102390	SRR10102391	SRR10102392	SRR10102393	SRR10102394
fcb4e04fa76238c7b83f65a003e23d94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	88.0	33.0	84.0	72.0	98.0
9a4c4dd9e1e521b37f83bbf58428c9a5	0.0	0.0	0.0	0.0	0.0	0.0	110.0	11.0	13.0	7.0	51.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0
04b4ed8ceabf387ba2caa3e54509965d	22.0	22.0	27.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ce31825e277a063a2ad63f0612f1468	4.0	0.0	3.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7d6fa46f97bed293e682e4471808f14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	13.0	15.0	0.0
9a75d4837c2e081a3cf97af56d0c5e2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	22.0	24.0
510c7ec15f8ba1c92b8356c2f4159998	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	3.0	6.0	11.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
e35fc313bb8191e9c1cf722de61bca1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	9.0	0.0
0ce51d2de5507edbeef6b4dd114e9447	0.0	0.0	0.0	0.0	0.0	0.0	32.0	23.0	27.0	0.0	21.0	39.0	34.0	45.0	27.0	41.0	46.0	30.0
b4fb4b0953400bc886fc2799bae7cc7e	0.0	0.0	0.0	0.0	0.0	0.0	170.0	150.0	156.0	152.0	112.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0
a9b20196d79a674490574b7c6b94ce14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	17.0	0.0	0.0	0.0
475a42e1560fc9d1a8cee0b333c78d86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	21.0
0f5a7e83be1589ade46e5749b2dbff1c	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
1bb93b736e4cfd8fe2f08729ede1c27d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	17.0	31.0	11.0	0.0	0.0	0.0
e71cce9ed2e9f5bb0abb85c4afbaa634	40.0	49.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e441fe6fec10f833388778f48859a51	0.0	0.0	0.0	0.0	0.0	0.0	25.0	18.0	17.0	13.0	31.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
414299bbe343254dd061c15e2d51fb48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	108.0	80.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d258b01c1235f934ce7e582ddd966b4	0.0	11.0	13.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f33c943694f519e282a565c9a811e6fb	0.0	0.0	0.0	0.0	24.0	0.0	54.0	0.0	0.0	11.0	45.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
ca28f2d5640fc3cbae032c5651202c57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	73.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fbc27c2d1d468d32f2c19f1998f27f28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	201.0	199.0
604b60859f72f4c590b64186ab7a936a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	27.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f420c686efd4168a6f3fd5d96a5ec911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b78dff61d01129b13dd92d444fab5925	0.0	0.0	0.0	0.0	16.0	9.0	114.0	89.0	123.0	100.0	88.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
3e4e4c0c84c874ad2931bb04d458afbb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	22.0	16.0	0.0	28.0	0.0	11.0	0.0	0.0	0.0
29962fbaf9a948aa38949cd17c632a39	31.0	0.0	23.0	36.0	11.0	28.0	154.0	0.0	0.0	0.0	187.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0
185b281a56a3221cb7c830f8a3336b7b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971cd633ca316d4607234c1a7c3bf13b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	71.0	46.0	0.0	22.0	16.0
3397f13d72a783a301efdfb83c8c7dfe	0.0	0.0	0.0	0.0	0.0	0.0	15.0	31.0	32.0	36.0	22.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
5de1ebf97066e508e96a93708dc2625b	0.0	0.0	0.0	0.0	0.0	0.0	89.0	137.0	173.0	127.0	104.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
1de58ffaa922933c49c343bc18b22c7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
7edf9bfcd115a5a1b936ad5aef8496e8	6.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26b6d555823c43ff253ff556cd2a30f1	42.0	44.0	46.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62463f5911ed7b20e9f35f92a7e52734	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
a1b5c22937f5d5a044f7d3d1769975c3	173.0	195.0	303.0	618.0	703.0	789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b759481aab4fe727633bcf48e3059db8	0.0	0.0	0.0	0.0	0.0	0.0	165.0	143.0	121.0	112.0	136.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0
356690a42f7f9a44e60b75c091385c56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	12.0	10.0	0.0	0.0	0.0
cc907c893d599b5df6d2bbf60b605541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
ce8a14a7b2133f4f780de42c9395dc7c	0.0	0.0	0.0	0.0	5.0	0.0	19.0	6.0	0.0	0.0	14.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
f6d44eba28d8c38d75229f89f7248efb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	10.0	0.0	0.0	15.0
61e74d81e6ed03edfec8aa0514fe6fd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	28.0
c6b25d0515f6c3f002d1c7d13718280d	11.0	13.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
ca176c28265382e88b4f3892cff9de67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
fe8c59302eaca6b04b91e9f6a3b36f16	12.0	14.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf9af60ca9633f6219ea9af647b3b6bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	40.0	54.0	0.0	0.0	0.0
d49371ca3be623584335a3dda01e14ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
37db27274d1534b5ff701cfe737c1803	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	7.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
4e1e7c6158c765b5073f89c25918b94c	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	72.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
d1846621d56307859a8d6c6bf12e33cd	5.0	6.0	0.0	17.0	19.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a98cf82c02540b6bb5915a6a3982987	32.0	67.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4cef46218192cb939fa1ec209df100b	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	14.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7247b8d3b54c89d07cb4d87402db2ea4	6.0	6.0	0.0	15.0	16.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d53f5c394cdc4e203a91cdfba888219f	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13a8904a239cc292ec30dbe3f834daa5	0.0	0.0	16.0	4.0	10.0	9.0	159.0	45.0	53.0	42.0	132.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0
28c5037a2188505b8ff92bfe42aae505	0.0	0.0	0.0	0.0	0.0	0.0	19.0	32.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	47.0	34.0	17.0
0c101950b5653c95ed339279c121cf54	0.0	0.0	9.0	16.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8599524cec26e00cc7df72e7ecc01220	0.0	0.0	0.0	0.0	11.0	43.0	183.0	116.0	104.0	132.0	162.0	170.0	658.0	438.0	325.0	519.0	570.0	352.0
7b478e0656ca42a3b391976e405b7fa4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	32.0	0.0	0.0
a3c6f40afb8cd6842823971e125f660c	0.0	0.0	0.0	0.0	0.0	0.0	17.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	60.0	44.0
f07b5b8051709a32b49e56acb4ba91af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	27.0	14.0
8af9b72c1b3847562719d980e6cab6ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	395.0	324.0	230.0
67aa187e7915900cc6979df994fc867c	0.0	0.0	0.0	0.0	8.0	0.0	21.0	0.0	6.0	10.0	8.0	18.0	28.0	15.0	9.0	9.0	5.0	0.0
2651bbe242103467a59a4144244139de	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	43.0	39.0	95.0	45.0	0.0	74.0	39.0
0f516c9bda71240c88c9313d790f5633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	30.0	25.0	70.0
36cfdb2f9563b7398aff4df674cd0aee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
a75fdd2d4dfbbf3db20c3377d5e3b28f	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	53.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0
1d0e62c360133d37ccb56885e0fb689d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	35.0	0.0	0.0	0.0
967b49e6487d86b1f97ad6a685716edf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	132.0	87.0	0.0	0.0	0.0
a81a92f0e5fca480be7486eb38756776	0.0	31.0	0.0	24.0	18.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bab363500a22b708519a7f2a5cf7afb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	88.0	68.0	90.0	146.0	133.0
06511b195c69c9c0e1219383e9056bb6	0.0	0.0	0.0	0.0	0.0	0.0	26.0	40.0	36.0	31.0	24.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
6b95f4962a69ea1aef524ed01b477007	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852250e9c619917ced21da6835861347	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0be9a6e0604cf0cf4eeeed6cc96c5492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	94.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f26739966728f2c8aca3c2447d25f3f	23.0	49.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec94d646eb10c45961dbef5f98c5e151	0.0	0.0	0.0	0.0	0.0	0.0	11.0	9.0	15.0	0.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
faf12d1e8ced164ada65be05df6962d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	19.0	18.0	31.0	32.0	29.0
bb242b7060533df613f27dd6895a2de3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	32.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbdf2bcf79be268ab72bcaebeb27b4c3	0.0	0.0	0.0	0.0	0.0	0.0	26.0	360.0	407.0	158.0	39.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
26c10cdf8e73fae705e1f929e60f680d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.0	0.0	0.0	8.0	0.0
3268eba9c9f1240d8e6ce7c77407376c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2a4daaa97a406b489fb394ed4a696f6	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	52.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
fa6aec9a8866ca29ab87167fcbd7bc96	0.0	0.0	0.0	0.0	0.0	0.0	41.0	48.0	54.0	43.0	30.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
3762c2b1e91eb8ff683a092954d47027	0.0	0.0	0.0	8.0	0.0	0.0	87.0	0.0	0.0	0.0	46.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
ecacfc330ac79a2d7b117641d589519a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	14.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d88b54c7a9b6580a899f28d7ccdf5f23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	17.0
5d061100622c4ab7212b95d942eaaa71	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	8.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
3cec9c07b54631c39286711ff196e962	0.0	14.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e2d4eaee5ec9a47a57ee92bcbe2401e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	18.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885f980bb9dea70a568c1a4520b52364	0.0	0.0	0.0	0.0	0.0	0.0	32.0	34.0	53.0	50.0	37.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
47cf328b190a6417750fe13942eef2e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	112.0	123.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
a0398bf51b38e9ad4dbf5249e001f04a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	30.0	16.0	14.0	80.0	42.0
5900a207140b4d4c88b9033e17fe8fd6	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
37089fa6cd1a3a6794b1b81b199832e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	22.0	23.0	27.0
c0c5a742e58bb86ca39ae50cd07b28f4	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	37.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914132818f590bb3567881f680184cbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	21.0	0.0
0fcabd00d3fa8a0a71bcf4fe4a77ee66	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	68.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
bf67c2591ac04db1956e4097f909ad04	0.0	0.0	0.0	0.0	0.0	0.0	46.0	46.0	44.0	28.0	29.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
abc3fd41613b3820f644d47857fda7da	0.0	0.0	0.0	0.0	0.0	0.0	20.0	35.0	18.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72c6ed7e53c6bfd1c944c88edb10be50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
82adf4ca90c3c47e166ba8c15c38643d	0.0	0.0	0.0	0.0	0.0	0.0	29.0	86.0	80.0	56.0	73.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
d07a17a7cd3848a47220e2c408b896b6	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	25.0	31.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
a96d68c70281dc345d8c66f95a83e664	0.0	0.0	0.0	9.0	10.0	16.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33fcb66e1fccdc05def229e567a89976	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
e8d66241b8ebd25730b431fa2d264c10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	124.0	89.0	71.0	87.0	61.0
ae78c921c712a23797cf7191a45be3ce	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
e1d33a8c09a46c0e9e27bbffc0220baa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	24.0	15.0	18.0
dfbc11984af6d683ff7040b209204a45	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	9.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
9af3467db68cf6063627304cecd46a65	102.0	87.0	130.0	276.0	320.0	296.0	0.0	25.0	27.0	19.0	0.0	19.0	62.0	0.0	16.0	30.0	73.0	121.0
f527af6b382d2df2e1ba7a1abec8e04e	43.0	28.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
f845966ed8d1266c54ee7b9897587097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	125.0	92.0	22.0
1d473b278dcb786f81c3c98bfd8128e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42506fb289674a7b2a2c984fbd572676	0.0	0.0	0.0	64.0	46.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e3482673e9417176e88051e3585dfd4	10.0	9.0	0.0	31.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3db57befd38e2b14fdb6d353930d6fed	3.0	5.0	5.0	0.0	0.0	5.0	39.0	30.0	0.0	0.0	22.0	21.0	0.0	0.0	0.0	16.0	0.0	19.0
d3c5c11b655fef23eb07edcd380dbc94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	9.0	0.0	0.0	0.0
217ae9bddf3a04f96f6ae6f92c9ba93b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50c65ce1f46773967fea2455a975c5b5	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	17.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
d0f01662dce2f1c98151e1f3e9dccde0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	54.0	32.0	41.0	45.0	64.0
f64f4c952d00766db152b356296b3880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	35.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e36bb4268ac52a9f32b836f53f3ccd7e	17.0	4.0	16.0	0.0	14.0	12.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
07e85cc1bfa93e6989b9b0963a2134d7	0.0	0.0	0.0	0.0	0.0	0.0	52.0	46.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a251ae02db5ed074ffc3acb72d5fbe33	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	136.0	71.0	88.0	135.0	133.0
0adbce67c7da9e22f91b458a0654d396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.0	0.0
02a021a4a33ccd51f4b020422088397b	58.0	18.0	33.0	53.0	73.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd05aec24712c76fa5e19e7a0c551f09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	7.0	13.0
421d29d5cd47bbdf4d99899673052b59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	12.0	16.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0
de3e98cb7f86035f354e885c98d62561	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cd20ba2ac8d992671c5d149bc4b274a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
2f0bff19b20a99b29a8913a6fff6a23a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	35.0	0.0	0.0	0.0	0.0
ec3d2e69940dcffc33feaefa8bc2b99f	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	8.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
8a4ccc3877595e1037ec26b0e058a54d	0.0	0.0	0.0	0.0	0.0	0.0	241.0	795.0	612.0	647.0	489.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0
57f12d7e8053a6887329b73224ddd870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	90.0	69.0	69.0	131.0	96.0
35ed22e9fa79ab018326b68bd06b3bb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	31.0	44.0	60.0	48.0
3cb95ce114da52415c5ec3b6ae73f339	0.0	0.0	14.0	0.0	0.0	0.0	160.0	29.0	12.0	29.0	107.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0
a4244e51ccb7638e01659ba3d326d307	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
d3622d0d6f4cb711a27a984892ce14e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	27.0	0.0	0.0	0.0
152f5860461337f5975a4fc7034be584	10.0	4.0	13.0	4.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61abb758f66037c80a31655f599ea3b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	15.0	0.0	0.0	0.0
940a5469d0844eafeeacd4e2954ebed5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
42a0f8d348fee08057f25c4715060f8d	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	16.0	0.0	34.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0
0f9760e6bdb2f34fffff9cc7d497cf9b	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
9252f4dadb9cb0691fe8be7219ac2790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	7.0	13.0	15.0
3a1248db8efb4da0c059d6035e63f0b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	26.0	15.0	6.0	0.0	7.0
